id,title,avatar,rating,snippet,likes,date,iso_date,response
869361c7-7fa0-4557-96f7-e2fdb9cf1d69,ONLINE Ğamer,,5,Nice,0,2024-12-26 11:34:32,2024-12-26T11:34:32,
7459abb6-5726-4e8c-a467-13dadc834779,Soughat Limbu,,5,GG Game fr!,0,2024-12-26 11:30:34,2024-12-26T11:30:34,
282b3953-fdb9-4689-9c61-ee2c33fc26d2,Astin Siu,,5,"I mean cmon this game is unstoppable.You can be an F2P (Free to play) player and not spending any of your money,you can still get those amazing weapons,characters and TCG cards.Well PUBG I'm sorry",0,2024-12-26 10:43:08,2024-12-26T10:43:08,
86079360-2982-4b1e-94cf-65f270ad07fd,Kelly Dube,,1,I hate this game so much!!! It took me 6 or 7 hours just to get to 40%,0,2024-12-26 10:28:21,2024-12-26T10:28:21,"Thank you for supporting Genshin Impact, Traveler! If you have any issues with your game experience, please send us an email or contact Customer Service for help via in-game feedback."
251da69f-d859-41bf-8e4b-6bb5ffaeda7c,I A,,1,"This game really cheats you out of everything and spits at your face 12/25/24: This game has come a long way and I've played up to Natlan. I thought it was doing better with Fontaine, story quest was good, character stories and adding resin but Natlan itself has killed the game for me. The character designs have very much continued to downgrade, Natlan story looks unfinished and like it was clearly overwritten. The grinding and cut scenes i can't skip of mediocre scenes make this unplayable",19,2024-12-26 10:21:30,2024-12-26T10:21:30,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
774cee65-a15a-4a77-933d-c3fad737f770,Britt Richins,,5,This game is so good,1,2024-12-26 10:15:42,2024-12-26T10:15:42,
337f9933-4b7c-4065-a944-d7db1fd5a08b,bon,,2,The game's getting boring and Natlan sucks,7,2024-12-26 10:04:52,2024-12-26T10:04:52,
51ff617b-bce3-4ef8-b021-e8e79c93b4f3,Ayla Pisello,,5,Character designs are absolutely beautiful and it's a super enjoyable story,1,2024-12-26 09:49:23,2024-12-26T09:49:23,
01d35159-3ede-4316-9857-bda2869ce446,Omar NTZ1,,1,"I just don't like the new direction of the game, it's a childish direction that reduces the male characters and focuses on the females for those sims. Even the new male characters are disgusting and the new areas are childish. I feel like they're making areas with a lot of childish colors and the missions are repetitive and boring. The game has lost its special charm that it was distinguished by in the beginning.",24,2024-12-26 09:37:42,2024-12-26T09:37:42,
272952bc-83e1-4258-af65-c6a498ae7bcd,Kent Martinez,,5,Free archon pls,0,2024-12-26 09:31:58,2024-12-26T09:31:58,
32cc4a76-8542-4222-90de-1d5d1e544e29,Jesster Blissbell,,1,"The game is okay but it takes up 31 gigabytes of storage, it's way too big",2,2024-12-26 09:22:41,2024-12-26T09:22:41,"Hello Traveler, thank you for supporting Genshin Impact! To reduce the overall game memory size, our team suggests using the function in game settings to delete voice packs and old quest files. If you encounter any issues or have feedback, please feel free to contact our customer service team via the in-game feedback channel or email."
ca88c424-33e0-4fbe-a303-abdab79266dd,Radhi Esqandar,,5,😃👍,0,2024-12-26 09:11:47,2024-12-26T09:11:47,
5b8041aa-2480-4c73-9b5a-4ab1898baf47,P. w gamer,,5,Good 👍,0,2024-12-26 09:07:35,2024-12-26T09:07:35,
f1b6e57e-270b-4885-9065-606daf19468a,Mario Salles,,2,"The game is fun, but lacks emotional attachment in the last releases. Since the 5th region came out, I feel like it turned into a cheap P2W game.",3,2024-12-26 09:00:45,2024-12-26T09:00:45,
6d2293b2-69bf-4c44-9334-cde9ed29199d,irfanthaqif,,4,Best,0,2024-12-26 08:35:47,2024-12-26T08:35:47,
adb61b43-ffcc-4ec8-9581-71343b5dd8c1,Tommy Lor,,1,"Plus stop making your event mini game trash. The game is already have alot of gacha system. Don't making your event games gacha. It makes it worse now that you put 2 new 5 stars together. That's so dumb, you can make more money if separated but I see you're just a bunch of high schoolers making a game. No wonder you're here making this kind of game. Honestly, this game HAD potential, but sadly just dumb high scho- I mean Dev.",5,2024-12-26 07:44:25,2024-12-26T07:44:25,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
92c4fa81-adfd-4b65-bdc0-a1881f067402,Furina,,5,Needs 20+ Gb but it's so worth it,0,2024-12-26 07:35:59,2024-12-26T07:35:59,
3f0a3e37-c1ba-4800-82c0-d02be21018a8,Ghost of the fallen Valkyrie,,1,"Sad to say it peaked in Fontaine- Natlan is honestly a huge disappointment. The explo is fine w/ Saurians, but the phlogiston depletes too fast and some of the Saurians are really awful to control on console. The powercreep is getting worse and the only QoL updates are built in the limited characters. The rewards to effort ratio is horrible. The lack of diversity in characters is horrible. ZZZ n genshin are blending together now. Lots of unnecessarily long writing, especially in world quests.",17,2024-12-26 07:07:03,2024-12-26T07:07:03,"Thank you for your constant support of Genshin Impact. We welcome any valuable input from you. If you have any comments or suggestions you would like to share, please feel free to contact our Customer Service team via the in-game feedback channel or email to help us improve the game."
4da6dca6-a540-4cbb-b168-daeb316abffc,Pal,,3,"pls hoyo give me mavuika, citlali, and chlorine on next patch. if i get them, i will give 5 star for u.",2,2024-12-26 07:02:29,2024-12-26T07:02:29,
4fb4ee63-4950-4534-8640-20179370d6f8,Daniel Haskins,,4,I love it but the free four-star sing I'm not getting a free 4 star of how much I try to do I do every single thing I can and I still want to do it I even did the requirement to do it,0,2024-12-26 06:41:39,2024-12-26T06:41:39,
0023c9f9-26f4-4969-8090-9bb9a42639fe,Ridwan Ali,,5,Genshin is so good! That's A good game to play and so thanks for playing the game.,0,2024-12-26 06:30:05,2024-12-26T06:30:05,
ead1f592-31b7-4697-a879-6ef4b341177d,Gracie Ray,,5,"I love how detailed it is and how you can explore without doing tasks every minute. The moment I played this, I was in love. 5 stars 🌟 🥳",1,2024-12-26 06:21:28,2024-12-26T06:21:28,
47742fb8-0e23-4834-b9a5-e49892c5270b,Irvin kurrt Miñano,,5,"I love the game especialy the voice acting and the character design and the beautiful Graphics,the only left missing is emotes like sleep, sit, dance, wave,",0,2024-12-26 05:52:15,2024-12-26T05:52:15,
0a403cb1-8ba8-427c-bdb8-161f50b9f50c,Miko Escobar,,5,acknowledge the community MIHOYO,2,2024-12-26 05:41:54,2024-12-26T05:41:54,
2229bc03-abf9-40c4-9427-523497fd4ae0,Anahera Lasko,,5,"Amazing! The graphics are good, the characters are good, the gameplay is awesome!!!",0,2024-12-26 05:18:54,2024-12-26T05:18:54,
6d8a46d4-0b6b-4ec8-9ac3-2a96f5eb4005,ekoan,,5,This game is AMAZING,0,2024-12-26 04:54:59,2024-12-26T04:54:59,
18b0da33-8227-4fe4-9842-de13d269fb2c,Anouk,,5,I <3 you,0,2024-12-26 04:26:35,2024-12-26T04:26:35,
f0b21d92-504c-4153-92aa-1f7215996ba0,Mark Casebolt,,5,Amazing storyline,0,2024-12-26 04:05:41,2024-12-26T04:05:41,
37e97343-dc6d-4c7b-8d6c-e2689376507d,Vinny Deep Sabar,,5,The best open world game with art style and story for mobiles,0,2024-12-26 03:44:14,2024-12-26T03:44:14,
0af60fd4-c807-4f47-9943-219860ccbf9b,Yuno Romaji,,5,Really like the story,0,2024-12-26 03:43:36,2024-12-26T03:43:36,
55ea8651-4b2f-4a2e-a519-7833647a6c53,Sai Aung ko ko,,4,good,0,2024-12-26 03:33:50,2024-12-26T03:33:50,
f2a142c8-540c-4af7-abaf-c52c5a0e3d1f,Britany Francis,,1,This game lags very bad I would not recommend downloading this at all its a waste of time I takes hours it could take centritres and it still would not finish downloading gunship impact NEEDS TO FIX THIS BUG,3,2024-12-26 03:23:04,2024-12-26T03:23:04,"Hello Traveler, thank you for supporting Genshin Impact! Please verify if you have downloaded the latest version of the game client in its entirety through official channels. And please submit feedback of relevant information to our Customer Service team via email. We will do our best to provide you with a detailed answer."
208a4384-16f2-44a6-b092-67b9a616ba78,Emu Otori!,,4,"Nice and open world, but sometimes people who join in co-op steal all my materials 😔🙏",0,2024-12-26 03:01:05,2024-12-26T03:01:05,
86da26ba-1f71-4ebf-b96c-7dac1d3230ba,Jennifer Melgar,,5,"I really love this game, I love the new nation that they made, and doing the puzzle is fun, I really recommend to game if you like action and finding treasures, this game has from everything.",0,2024-12-26 02:54:55,2024-12-26T02:54:55,
351a04e0-4eda-49f2-989e-2285c09d4fb8,rayy,,1,i HATE genshin!!!!2!1!1!!112!2!! 😫😫😫😡😡🤬🤬😡😡,0,2024-12-26 02:49:19,2024-12-26T02:49:19,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
334e5408-15de-4e7f-9ad4-ed428643267e,ROHIT KUMAR RAI,,1,"WOREST GAME EVER I AM BIGNNER I LOST 50/50 NUVI, WHAT BIGNNER CAN DO ? YOU NEED TO GIVE GURREETY PULL TO BIGNNERS . I MAKE 2 ACCOUNT, I LOST ON BOTH 😭😭. YOU NEED TO FIX THIS, I QUIT THIS SORRY BYE GENSHIN. ONLY GOOD THING IN YOU GAME IS COMMUNITY, GOOD PLAYER HELP BIGNNER, everyone help BIGNNER 👍 . That why I give you 1 star.",4,2024-12-26 02:47:09,2024-12-26T02:47:09,"Hello, Traveler! You can view the Wish System rules in the Details section of the Wish screen. If you have any questions about the details of the relevant rules, please feel free to contact our Customer Service team via the in-game feedback channel or email."
068653fc-f8f6-43b5-894c-37b732b7e9a0,Chin Chin,,5,Good,0,2024-12-26 02:42:00,2024-12-26T02:42:00,
50294189-990b-4571-a6a7-e1373f8d5278,HELLO Msukwa,,5,Nice smooth relaxing 😌 😎,0,2024-12-26 02:37:19,2024-12-26T02:37:19,
2c34581b-d2a7-43b0-b7b4-afbe45778a37,Kim Celestia,,5,"My favorite game and there is nothing better than it. I love the details of the characters in it and the animation, and I love the beauty of nature in it as well I love the human-centered nature of it and the fact that you can do a lot of things in it and have multiple personalities",0,2024-12-26 02:21:14,2024-12-26T02:21:14,
b632c3dc-3b96-4a66-b128-b95d4a7f95c3,Harshal Gowarkar,,5,Nice,0,2024-12-26 02:01:28,2024-12-26T02:01:28,
cce25b4f-016c-4043-9cd1-dcdc6be462ac,Santan Piyoo,,5,Its an ok game to me,1,2024-12-26 01:40:18,2024-12-26T01:40:18,
e4f37a79-cc83-49f2-aab5-6f6a3a9ecb01,Ashish Sharma,,5,Ek number game hai,0,2024-12-26 01:18:17,2024-12-26T01:18:17,
8b8290e7-e35b-4dc1-9bd0-a3a040fdc633,lukman hafiz khairul nazar,,5,I've heard of the game from YouTube and decided to play it myself. So far it's really good. Though the ping was pretty high it's still playable. 10/10 game would recommend.,0,2024-12-26 01:17:32,2024-12-26T01:17:32,
8c54aae0-b511-4959-ba47-1b7404331e36,Arianna Guerrero,,5,Genshin is really such a fun and entertaining type of gacha game! The only thing I must complain about is how long it takes to download! Other than that I do recommend trying it out in which you could play with friends after a while!,1,2024-12-26 01:13:30,2024-12-26T01:13:30,
1797d394-d55b-40f5-8e73-5265de4e6bd6,Sarika Keni,,5,Good game,0,2024-12-26 01:12:08,2024-12-26T01:12:08,
c642bbb6-9988-4551-a9c3-5acf929414bb,Mahnifrfr Top Eleven,,5,Great time playing it so far. I didn't know it. Graphics was this good.,0,2024-12-26 01:03:02,2024-12-26T01:03:02,
23ea149f-7b69-40e3-a4fe-992906b5113c,Trisha Jane Bernardo,,5,love the lore,0,2024-12-26 00:30:11,2024-12-26T00:30:11,
5174d508-86f5-4f08-bd67-e53b569466d2,David,,2,"The mechanic with resin is very trash. You need to wait too much to make artifacts. One more thing is very bad , The stardust Shop plz make it better because 5 wish a month is very trash. Plz give me Ganyu and thx for kokomi",6,2024-12-26 00:23:40,2024-12-26T00:23:40,
1ae765a6-c991-434b-b78a-7b33fa8f2491,Diana Nico,,1,They too oversexual the female characters when it is supposed to be a kid game. That's why the community is full of creeps and weirdos,20,2024-12-26 00:17:24,2024-12-26T00:17:24,
9a4cd7b2-8895-4ed8-b750-bf96780cec71,wadiii,,5,this game will always be The Best every update it keeps getting better I love everything about it love how beautiful the scenery and background music and the quest are amazing especially the archon quest I also love how I can easily level up my characters and weapons and I love how I can play with my friends it would be nice to have 1v1 battle I hope that can be added ❤️❤️🙏🏻,0,2024-12-26 00:11:29,2024-12-26T00:11:29,
17a4c503-0248-4022-9da6-b7b1a6355b4a,Dragon Cat,,5,Best game,0,2024-12-25 23:46:24,2024-12-25T23:46:24,
5161e4ab-8fd5-43d8-a869-28c09cb1117c,Mickey Majkic,,1,"Unplayable, some characters talk and others don't. English VA issues for past several patches. Not acceptable for a billion dollar company.",5,2024-12-25 23:41:32,2024-12-25T23:41:32,
1a34a783-67c1-4e74-aeaf-19147d7e75f5,Jacklyn Njojip-Ngongang,,5,I love the gameplay and characters,0,2024-12-25 23:38:01,2024-12-25T23:38:01,
038b6f9a-f00f-4d62-a779-014f7b111e72,izas ahamed,,2,Winning pity is too tough and rewards are very less compared to games like wuther waves,2,2024-12-25 23:34:15,2024-12-25T23:34:15,
687aefb1-bb0c-4ab6-8bda-e5bb615eb18c,Young Johnny,,1,Genshin se aller ma se Poes,2,2024-12-25 23:30:17,2024-12-25T23:30:17,
2c2d5064-0361-47d3-b620-cabe73ac8c64,Dartaficial,,2,"A while ago this was my favorite game but, while having it's flaws, it kept showing quite a bit of improvement story wise, the new areas were always fun to explore and that was the case until Natlan came along. Recently in my opinion it's gotten quite boring and I don't find myself caring about the story at all and the exploration feels lacking, most of the characters don't have great designs. I hope they make some changes with the future updates or at least next nation.",5,2024-12-25 23:27:40,2024-12-25T23:27:40,
6fb62996-521c-420d-9341-da7cc407caca,Ayush Kumar,,5,people often forget how beautiful this game truly is,0,2024-12-25 23:18:02,2024-12-25T23:18:02,
7c3e99cc-3d1a-46f8-95e7-469d2c92f459,Pookiebear Dino,,5,Fun game to play when ur bored,0,2024-12-25 23:14:17,2024-12-25T23:14:17,
6834f2a2-1e6a-4ca6-846e-e747f28495b4,Caitlynn Lapanne,,5,You can play with friends and it will keep you occupied for a while,0,2024-12-25 23:06:50,2024-12-25T23:06:50,
8928cfd7-b4dd-45be-8358-a60534da114d,Colbert Sun,,5,Great,0,2024-12-25 23:00:57,2024-12-25T23:00:57,
758ebf31-718c-473b-a300-180645391d91,Faithdrian Lacruz,,5,Its cool!,0,2024-12-25 22:39:03,2024-12-25T22:39:03,
aa67d41f-3549-43db-9ee3-b4cb45dbd7ee,Skye Graves,,5,"I left this review a while ago and I was a new player, Here's an updated version. I love this game to much, The characters, The story, The events everything about the game is wonderful, The animation is clear, And the voices are crisp and easy to hear. 100% hands down the most amazing game I've ever played",10,2024-12-25 22:26:48,2024-12-25T22:26:48,
d77ef2d3-4176-472d-9c5f-c354ec7daee7,ruby edwards,,1,every time i try play it i get to rendering shadows or something like that then i get kicked out of the game ive tried everything to fix it like resetinng my brand new laptop and deleting the game and getting it back. its not that i have a lack of storage either as i had 62 GB free. can you please try fix it as ive been really excited to play it.,15,2024-12-25 22:22:10,2024-12-25T22:22:10,"Hello Traveler! Please go to the official Genshin Impact website to refer to information on system requirements for a more stable and smooth gaming experience. Meanwhile, to further locate the cause of the issue, please contact the Customer Service team via the in-game feedback channel or email."
1e297a98-12c3-4cae-a7c1-afde205dbe40,Kartick Das,,5,Nice epic adventure game,0,2024-12-25 22:13:17,2024-12-25T22:13:17,
c2408f99-56e2-4489-aff2-1774ca35f3cf,Thato,,5,"This game has a variety of details it's worth your space? So you should get it cause it has amazing quality, so you should download it cause it is amazing the best ever. I'm downloading the game first. I heard good reviews about it, so I hope it's the best, that's almost all I have to say (((^_^;)(^-^;it's amazing love it I love the characters designs they are so creative and beautiful I hope more people cosplay as them so they are cute",0,2024-12-25 22:03:43,2024-12-25T22:03:43,
59c5b808-d312-4cdb-97ca-7dfb483217e2,Aruto Chan01,,5,Most likely,0,2024-12-25 22:00:26,2024-12-25T22:00:26,
aa77d63b-85cc-4e51-9022-3e651b8d2b2b,Stick Man,,3,"Имба, 88% игры занимает лазанья по скалам! 👍 Скалолазам советую",0,2024-12-25 21:22:03,2024-12-25T21:22:03,
44101ce8-ec8f-4274-9c35-afc16422d364,amy leug,,1,One star couse they resist,3,2024-12-25 21:18:19,2024-12-25T21:18:19,"Thank you for supporting Genshin Impact, Traveler! If you have any issues with your game experience, please send us an email or contact Customer Service for help via in-game feedback."
bebcafaa-6f05-4a26-8f0d-bbc0be8c43d6,• Yumiko •,,1,Gooner game,7,2024-12-25 21:18:06,2024-12-25T21:18:06,
04cd28ed-6707-49c9-a005-c695189d1307,christine kfwong,,1,Bro I waited for 3 days alr and it didn't load,1,2024-12-25 21:11:57,2024-12-25T21:11:57,"Hello Traveler! Please go to the official Genshin Impact website to refer to information on system requirements for a more stable and smooth gaming experience. Meanwhile, to further locate the cause of the issue, please contact the Customer Service team via the in-game feedback channel or email."
cfcdfc46-628e-4734-b719-b0acd862820c,FATEMEH,,5,Genshin impact is very good,0,2024-12-25 21:10:51,2024-12-25T21:10:51,
7c35eb6d-41f6-42b8-a66f-d50d8b031719,Ayaan Mover,,5,I like this Game 🫡,0,2024-12-25 20:43:43,2024-12-25T20:43:43,
4f98b7d0-0204-40bd-9317-25d04337c326,Gojita,,1,Android needs controller support no excuses its been over 4yrs apple has had it for quite sometime now. a game made for consoles yet no controller support then they wonder why the fan base is deminishing.🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,12,2024-12-25 20:35:02,2024-12-25T20:35:02,
51138a5e-677d-497f-b0c5-ca9d35769026,SWARATH RAM MAURYA,,5,i like this game graphics and story,0,2024-12-25 20:15:14,2024-12-25T20:15:14,
ae53c447-e8f5-4676-bf13-ea387aaf7914,SADRA20SS,,1,Farming primo is too hard.,4,2024-12-25 19:57:03,2024-12-25T19:57:03,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
7a3f10af-df76-4c9a-b7de-003c93521d8a,Surajh Surajh,,5,Pretty good,0,2024-12-25 19:56:37,2024-12-25T19:56:37,
64ef80fb-941b-4e26-9ff7-fe5b7527667c,Post Chiper,,5,Fully understand why this game is so good.,0,2024-12-25 19:48:06,2024-12-25T19:48:06,
5644a67c-6f03-4d02-b3b3-69efb3e6401c,D. Dani,,5,Good game,0,2024-12-25 19:34:41,2024-12-25T19:34:41,
283e116a-6028-4987-9ed1-23d5d4f85f26,Keshav Kaushik,,4,Good game but I spin like 50 times but cannot get character name zhongli,0,2024-12-25 19:33:02,2024-12-25T19:33:02,
9a05b22f-2c1d-44cf-bd27-5a71b5afe2f5,Kurumi,,5,"I've been playing it for more than two years, perfect and exceptional 👌👌",0,2024-12-25 19:20:28,2024-12-25T19:20:28,
650abd52-cf81-48ed-938a-ad633bc67d23,Isabel Lyonette,,5,I adore the art style and the characters are so...Ok I won't say out loud but they are so detailed!,0,2024-12-25 19:14:47,2024-12-25T19:14:47,
c4a9a9ee-3c4b-43f2-97f8-6d7314f00db2,Gina Patrimonio,,5,ᴠᴇʀʏ ɢʀᴇᴀᴛ ᴇxᴘᴇʀɪᴇɴᴄᴇ ɪ ɢᴏᴛ ᴍʏ ғᴀᴠᴏʀɪᴛᴇ ᴄʜᴀʀᴀᴄᴛᴇʀ ɪɴ ᴍʏ ʙᴇɢɪɴɴɪɴɢ ᴅᴀʏs ɪᴛ ᴡᴀs ғᴜɴ,0,2024-12-25 19:02:09,2024-12-25T19:02:09,
26da9543-83f2-4b01-adba-8575d1bb019e,kyaw kyaw,,4,"I like this game, but no money😅😅",0,2024-12-25 18:56:41,2024-12-25T18:56:41,
611e2ff1-ed60-4269-9437-82e24678c1ac,Zeina,,5,Nice,0,2024-12-25 18:42:02,2024-12-25T18:42:02,
0e9ab45e-79e1-47bd-97a2-120555c01e79,Claire Amaris Lozare,,5,"AMAZINGGGGGGGGG 🥹🥹🥹🥹🥹 I just want more primos and also, plssssssss don't put 2 new 5 stars in the same banner hoyo 🙏🏻",0,2024-12-25 18:30:53,2024-12-25T18:30:53,
64b1ed6a-5608-464c-a98f-0d11b8db9b11,Hamdan Abbasi,,5,Good,0,2024-12-25 18:04:50,2024-12-25T18:04:50,
0959087d-e658-45fb-84d0-9ca59b788833,Blair Tanner,,2,"okay so I've been a genshin player for 3 or 2 yrs, and I decided to play the game again but all of the sudden all of my accs are gone?? It resets every single data I have on the game.",1,2024-12-25 18:01:36,2024-12-25T18:01:36,
dad2b2b0-a5c2-4ee8-ae76-50765bd14fba,Me,,5,"It's very fun and addicting, I do some quest and try wishing then I resalize it's already 9:32pm",0,2024-12-25 17:59:42,2024-12-25T17:59:42,
f61c20d5-6eaf-4a82-b57e-f02cb58faf2f,Oleksandr Shykunov,,5,"Дуже прикольна гра, гарний час з дітьми.",0,2024-12-25 17:55:07,2024-12-25T17:55:07,
b4aa980a-b5be-4a98-a058-5793a3302a2c,Zia Duymun,,5,Love it,0,2024-12-25 17:48:43,2024-12-25T17:48:43,
9fbaf82d-5ae7-46cf-8367-98af54a257b0,kasab Sida,,5,I love storyline I love characters I also love that it's an open board game that you can explore widely and it feels very good to play it's not that hurt some parts are but that is adventure,0,2024-12-25 17:14:44,2024-12-25T17:14:44,
32b3f5e6-a627-4220-bfbc-c8c739424365,bardia amori,,1,moe male chhhh,3,2024-12-25 17:11:40,2024-12-25T17:11:40,
d90d2a5d-b0db-4466-b4ff-8ff9e4faf7a6,Odin Nxumalo,,5,It's just an amazing game so fun and graphics wise 10/10,0,2024-12-25 17:05:58,2024-12-25T17:05:58,
26798bab-37da-461b-96d6-23a2bfff6907,MahastyRayya Alfa,,5,"Good, I love it, I'm curious with the story",0,2024-12-25 17:04:00,2024-12-25T17:04:00,
d90f3294-7010-4f09-9559-39adbf461d22,Lokesh Raju,,5,"Great story gamee , I love it",0,2024-12-25 16:20:26,2024-12-25T16:20:26,
84962a5f-497e-4469-895c-829d21667fb7,Amir1385,,5,بازی عالی و بی نقصی,0,2024-12-25 16:03:27,2024-12-25T16:03:27,
1496c6b0-96d3-4f4d-8383-ad0ed6cf602b,Mahde Golamy,,5,So good,0,2024-12-25 15:53:15,2024-12-25T15:53:15,
f09f57e6-56a3-4988-ac6b-0678ddf0fd33,Chibi Nemesis,,5,Suupaaatsu!,0,2024-12-25 15:51:16,2024-12-25T15:51:16,
9bd1860f-2c40-4d2a-b6b0-d705ca0eff8c,Ashraful Amin,,5,Good game,0,2024-12-25 15:48:13,2024-12-25T15:48:13,
a80cd097-bfb0-42de-ad19-fd719966e8f0,Shinji,,5,this game is very cool and suitable for me,0,2024-12-25 15:45:10,2024-12-25T15:45:10,
b005757d-8a4b-4721-b655-8453ab0e9180,Riya Saha,,5,Love this game frfr,0,2024-12-25 15:35:59,2024-12-25T15:35:59,
e0463472-5755-4d43-8cf7-0da76c4276bb,Jeremy Andrei Cayas,,5,Love this game!!,0,2024-12-25 15:26:25,2024-12-25T15:26:25,
67985f54-74d5-4ebc-a674-10073a1f091e,Siba Biswas,,4,Very nice game,0,2024-12-25 15:26:17,2024-12-25T15:26:17,
410a605e-4b39-4a5c-b270-e4e3aaf1e2ed,Shabith Sahulhmeed,,5,😻😻😻Loving it 😍,0,2024-12-25 15:21:55,2024-12-25T15:21:55,
9d380b23-0edf-401a-ab61-c13ccd43df86,Rasyiqah Basirah,,4,Very fun but pls hoyo let go of the cryo characters,0,2024-12-25 15:14:02,2024-12-25T15:14:02,
f3834acd-ed50-46da-93ab-55fc54e68acf,jasmine khatun,,5,Good game,0,2024-12-25 15:08:01,2024-12-25T15:08:01,
66723891-2edb-4fa2-b0c3-1106eaaba6fd,Victor Molina,,5,"A really good game, you can go out on adventures anytime you want and meet new people on your journey! The problem is, that it says its only for 266mb but then you have to download atleast 26kgb worth of storage when you actually download the game😔",0,2024-12-25 14:59:52,2024-12-25T14:59:52,
97031748-9350-4441-a6dd-0b973c21ad81,amirul rohaimi,,5,I really love this game bcs the storyline is really make me feel want to play a lot not just the storyline but the other things like character and map !,0,2024-12-25 14:58:36,2024-12-25T14:58:36,
7c385732-95ec-4b47-976d-c7c677976ea4,Shelby Montgomery,,5,"Very beautiful, huge game, compatible with PC",0,2024-12-25 14:58:21,2024-12-25T14:58:21,
66c8448f-aee9-487e-b02f-f1c4c5ec24b8,kurian Sunoj FF,,5,Good,0,2024-12-25 14:54:45,2024-12-25T14:54:45,
bc34b283-cbec-4357-a73c-59f9d5ea757b,María José Cruz,,1,Make official art with Lumine! Why make her an option but not include her?,4,2024-12-25 14:20:07,2024-12-25T14:20:07,
99da9620-da11-41cf-8bf6-89e1f8c21cfd,Karen Mesey,,5,This game is cool,0,2024-12-25 14:13:33,2024-12-25T14:13:33,
effcd266-e267-4e6d-af01-afe00251b536,Mr Marz,,1,Genshin could never!!!,4,2024-12-25 13:54:46,2024-12-25T13:54:46,"Thank you for supporting Genshin Impact, Traveler! If you have any issues with your game experience, please send us an email or contact Customer Service for help via in-game feedback."
304bfc69-6470-492e-910a-5015f413ade0,Pema Yoezer,,5,GOOD GAME,0,2024-12-25 13:53:25,2024-12-25T13:53:25,
795f40b6-4970-4d8f-9b16-64218263d27d,Luan Herholdt,,5,"Very fun game, would recommend it",0,2024-12-25 13:35:34,2024-12-25T13:35:34,
0d060307-1f7c-4cf6-a7f6-c076cfca8274,Shivam Sharma,,5,"I love this game story ,character and world building top notch. I am die heart fan of anime when i play this game its seem like I am in the world where I wanna live.",0,2024-12-25 13:19:43,2024-12-25T13:19:43,
efce4ef8-fa2e-4054-a550-f8eb35a6ee45,Anurag,,1,MKC iss game ki,3,2024-12-25 13:17:45,2024-12-25T13:17:45,
da7f8cc8-6507-4769-9a17-30de78aeedd3,Sujan,,5,Love the game! Such beautiful World building. I am addicted lol,0,2024-12-25 13:16:12,2024-12-25T13:16:12,
e2dbd09f-7f47-4cb2-b376-257680f3d4c8,Ryan Corpuz Doton,,1,"I don't know why but everytime I progress in this game, i am sorry in advance but the story gets more boring every time I progress in the game, I am looking for a fresh content but it looks like this game doesn't feed my wants. So... Yeah, permanent quiting is the best option for me.",3,2024-12-25 12:54:48,2024-12-25T12:54:48,"We sincerely apologize for your unsatisfactory experience, Traveler. If you have any feedback or suggestions, please send us an email or contact Customer Service via in-game feedback to help us improve the game."
505ce4ed-5991-439c-8c81-6cc1370b51d1,Anwar,,5,Idk I just like it,0,2024-12-25 12:41:45,2024-12-25T12:41:45,
362ec421-7229-447f-9e95-57315e06e8df,남정용,,5,리얼 갓겜ㅁ,0,2024-12-25 12:39:33,2024-12-25T12:39:33,
338c5e6b-4ef8-40d6-a9e9-1dc65187309c,Arriadne Delvallé,,5,"ITS SOOO GOOD, AND ALSO... SO MANY HNDSM CHARACTERS—",0,2024-12-25 12:06:26,2024-12-25T12:06:26,
a32a9743-b297-454c-b906-bb5b8bc74755,Sufiyan Sufiyan9,,5,This is a good game for mobile users,0,2024-12-25 11:29:46,2024-12-25T11:29:46,
d35b3ac5-d2b7-4b52-922f-886c7885bc3c,Portugese Maximilian Patrick Tan,,3,"the game is fun i used to play it, but restarted. PLEASE FIX THE DOWNLOAD SYSTEM, IT'S SO SLOW",0,2024-12-25 11:27:01,2024-12-25T11:27:01,
c79e2f8e-a229-4001-ba5f-b6c7ea1b40d7,Ramirez Kids,,1,I have never played this game. I am leaving a 1 star review because it is anime. And I find it entertaining to say that I hate anime when I haven't watched it. And I SERIOUSLY haven't watched anime. Ever.,2,2024-12-25 11:23:41,2024-12-25T11:23:41,
da32e303-2718-41f4-a443-268c7afb63cc,Jason voorhees,,5,Proud to be traveler,0,2024-12-25 11:18:25,2024-12-25T11:18:25,
